# Frequency of Words Appearing in 4 Years of the Mainichi Newspaper.
# This file was produced by Charles Kelly (September 24-26, 2003)
# http://aitech.ac.jp/~ckelly/
#
# This file recalculates the word frequency counts in
# Alexandre Girardi's "wordfreq" file. (1998)
#
# This is what I did.
# The counts for the various forms of the same word were merged.
# Certain words/items were removed: numbers, English and romaji,
# punctuation, phrases ending in the particle "wo", lines beginning with
# "n" or the particle "wo."
# Then the file was sorted by "the count."
#
# The most fequently used word was used 3,711,420 times.
#    592 words were used more than 10,000 times.
#  5,039 words were used more than 1,000 times.
#  7,654 words were used more than 500 times.
# 19,602 words were used more than 100 times.
# 26,813 words were used more than 50 times.
# 38,389 words were used more than 20 times.
#
# The data contains 142,298 lines in the following format.
# The Word + TAB + The Count

この世	379
水中	379
疑念	379
大騒ぎ	379
商戦	378
町民	378
杉本	378
生々しい	378
省内	378
聞かせる	378
押し上げる	378
通信網	378
登記	378
見逃す	378
表向き	378
セーブ	378
救命	378
旭川	378
仕入れ	378
組み立て	378
克	378
奨学金	378
常時	378
たちまち	378
特殊法人	377
食い違い	377
生きがい	377
恩赦	377
洗浄	377
居間	377
取り決め	377
山林	377
彩る	377
適合	377
名指し	377
落	377
関西電力	377
誤算	376
ラーメン	376
美容	376
いつの間にか	376
モチーフ	376
縮める	376
待望	376
役職	376
積	376
学識	376
要するに	376
精密	375
完結	375
ふるう	375
小麦	375
晩年	375
晶	375
切り出す	375
だれる	375
花園	375
教え	375
膨張	375
トリオ	375
無名	375
力量	375
野茂	375
神崎	375
ボス	375
転機	375
欠点	375
扇	375
小西	374
さる	374
取り囲む	374
苦慮	374
自販	374
冷ややか	374
アンコール	374
ふく	374
グランド	374
遭難	374
豆	373
クリーン	373
磁気	373
加熱	373
田和	373
銭其	373
三本	373
騎手	373
工費	373
アブ	373
思い切り	373
くすぶる	373
利点	373
給水	373
あっと	373
一刻	372
リオデジャネイロ	372
かかえる	372
とばく	372
いらっしゃる	372
精子	372
転売	372
根室	372
弾頭	372
直線	372
ウオーター	372
西口	372
弁明	372
スタミナ	372
振り込む	372
無責任	372
寄せ	372
護衛	372
大敗	372
片手	372
セントラル	371
糸口	371
極める	371
浅野	371
マーケティング	371
井原	371
ボストン	371
手入れ	371
遠慮	371
家族計画	371
住宅街	371
松原	371
菅原	371
紀子	371
続発	371
代表的	370
逸脱	370
亨	370
送信	370
早める	370
休戦	370
ハリウッド	370
語り	370
敬意	370
かしげる	370
に従い	370
自助	370
東方	370
交際費	370
裏腹	370
可愛い	370
糖	369
小売業	369
若林	369
トータル	369
いち	369
車線	369
静止	369
刺殺	369
俵	369
諏訪	369
盗	369
堅実	369
密室	369
機密	369
一時金	369
押し込む	369
消極	369
陥落	369
バスケットボール	368
くぐる	368
キリスト	368
射撃	368
織り込む	368
すき間	368
気合	368
初頭	368
緒	368
踏襲	368
外野	368
内申	368
一元	368
横行	368
機動隊	368
症候群	367
杉田	367
粘る	367
在来	367
臣	367
値引き	367
ものすごい	367
府県	367
火口	367
笛	366
活気	366
森下	366
流動的	366
げ	366
頼み	366
持ち株	366
ＶＴＲ	366
川端	366
嶺	366
感触	366
速さ	365
アル	365
エリア	365
素顔	365
試案	365
重力	365
山間	365
一室	365
押し出す	365
直し	365
後押し	365
こんど	365
勘	365
ケーキ	365
引き締める	365
本場	365
電器	364
授与	364
自称	364
宝くじ	364
まつり	364
義父	364
内陸	364
ごとし	364
六郎	364
青空	364
苦	364
早速	364
那須	364
リポーター	364
猛烈	364
住民税	364
経路	364
中京	364
快	364
奪取	364
民兵	363
ズボン	363
ワット	363
下部	363
それなのに	363
雪辱	363
ゾーン	363
間接	363
様変わり	363
景品	363
年版	363
藤波	363
補修	363
消火	363
春秋	363
火器	363
受け取れる	363
大川	363
ヘルシンキ	363
組み立てる	362
フロリダ州	362
ひかる	362
据え置く	362
つきまとう	362
末端	362
黒海	362
いきさつ	362
吹き込む	362
小国	362
応答	362
恭子	362
パイオニア	362
岡部	362
編入	362
エア	362
まじる	362
ミラノ	362
すっきり	362
納付	361
屋外	361
和紙	361
こぼす	361
暇	361
張り切る	361
有望	361
連戦	361
つぎ込む	361
デー	361
四谷	361
迅速	361
砲	361
細部	361
海兵隊	361
もうかる	361
資本金	361
割安	361
シール	361
大方	360
はじまる	360
庭園	360
競り合う	360
沸騰	360
パニック	360
識別	360
航路	360
社会保険	360
小田原	360
奏者	360
偵察	360
あそこ	360
非合法	359
奥行き	359
思いやり	359
売り込む	359
口頭	359
ポーズ	359
つぎ	359
人事院	359
奪三振	359
主軸	359
義郎	359
別居	359
実体	359
押し付ける	358
ボディー	358
石垣	358
時効	358
小金井	358
費やす	358
セレモニー	358
奪回	358
助長	358
本郷	357
玉川	357
恒久	357
カザフ	357
食い違う	357
紫外線	357
申す	357
三原	357
年始	357
開局	357
ノンフィクション	357
中内	357
紀伊	357
マスク	357
第一線	357
琵琶	357
一筋	357
大小	357
三男	357
泊まる	356
のんびり	356
究極	356
締めくくる	356
無数	356
軍兵	356
ふり	356
労働条件	356
ゴマ	356
並	356
邦夫	356
あらわ	356
貴族	356
ハラ	356
盛田	356
成し遂げる	356
不定	356
数社	355
ヒラリー	355
出世	355
かたわら	355
ハードル	355
必着	355
トーク	355
哲也	355
渋る	355
用具	355
タカ	355
総領事	355
ディスカッション	355
現に	355
焦る	355
冷房	355
多大	354
罰	354
心臓病	354
医師会	354
空席	354
国際人	354
ウサギ	354
特金	354
麻生	354
サラダ	354
ゾウ	354
語り合う	353
隠せる	353
え	353
きのう	353
千里	353
正す	353
マス	353
ストリート	353
神谷	353
皆様	353
弱者	353
むろん	353
固定資産	353
重体	352
ふじ	352
ろく	352
沈静化	352
悪さ	352
センタリング	352
カタログ	352
コーポレーション	352
炊く	352
割高	352
ホステス	352
根源	352
法令	352
大井	352
上越	352
合致	352
林業	352
選別	352
意気込む	352
催す	352
発明	352
一向に	351
ふみ	351
もたれる	351
動議	351
はずれる	351
挟む	351
引き分け	351
壮大	351
飛び立つ	351
力投	351
テレビ東京	351
牧	351
被ばく	351
スープ	351
温存	351
機材	350
自由形	350
超過	350
勤労者	350
許諾	350
三菱電機	350
絹	350
見据える	350
のせる	350
六つ	350
常磐	350
国名	350
ダイナミック	350
関根	349
荒廃	349
萩原	349
略称	349
勉	349
退社	349
商談	349
一人暮らし	349
休職	349
介す	349
事典	349
づらい	349
生地	349
分かつ	349
清潔	349
博之	349
車庫	349
ミッション	349
厳正	349
小田	348
競売	348
深山	348
博覧会	348
経済成長率	348
下請け	348
ウエート	348
インドシナ	348
平方キロ	348
建造物	348
見逃せる	348
疎開	348
さっそく	348
パパ	348
新卒	348
裕子	348
ルクセンブルク	348
小銃	348
閉じ込める	348
溶ける	347
広沢	347
休館	347
おまえ	347
姜	347
早川	347
浅草	347
大西	347
かぎ	347
取り下げる	347
丸い	347
一杯	347
静養	347
自在	347
異変	347
完敗	347
フィールド	346
天下	346
離す	346
称賛	346
宴会	346
唯	346
失礼	346
探査	346
足利	346
灘	346
まずまず	346
破片	346
ゆでる	346
射程	346
ケ	346
喬	346
類似	346
押しつける	346
痛	346
山一	346
藤村	346
同乗	346
成人病	346
竹井	345
差し出す	345
泥沼	345
岬	345
高血圧	345
要項	345
繰り上げる	345
崩れ	345
最上	345
ヒューストン	345
めった	345
クマ	345
明暗	345
我が家	345
実戦	345
切実	344
関脇	344
つまずく	344
青梅	344
端末	344
背広	344
補充	344
落差	344
全文	344
万一	344
核弾頭	344
絶えず	344
楽観的	344
同胞	344
先着	344
バレー	344
文化的	344
ねらい	344
テキサス州	343
共働き	343
脱落	343
出遅れる	343
医局	343
新聞紙	343
かわり	343
朝日生命	343
着目	343
間接的	343
散らす	343
綱引き	343
シニア	343
霧島	343
乗り上げる	343
一躍	342
キープ	342
最前線	342
演歌	342
初場所	342
出足	342
たこ	342
ドル買い	342
年度末	341
スライド	341
古書	341
立ち会う	341
なるほど	341
アサヒビール	341
脱す	341
したたか	341
保健所	341
動ける	341
陽気	341
地中海	341
刀	341
回帰	341
下る	341
未知	341
追って	341
シミュレーション	341
連中	340
ゴア	340
年配	340
担ぐ	340
手掛かり	340
考案	340
高水準	340
高揚	340
平凡	340
穴埋め	340
健二	340
狂う	340
ウラジオストク	340
入港	340
先決	340
花見	340
前衛	340
かね	339
同種	339
汚い	339
耐久	339
永二	339
暴投	339
敗訴	339
仕入れる	339
エレクトロニクス	339
球威	339
イニング	339
船田	339
縫う	339
阪	338
技法	338
三角	338
一時期	338
里帰り	338
採る	338
手配	338
真に	338
ブルース	338
曲がる	338
国民年金	338
追認	338
おまけ	338
惜しい	338
もれる	338
買い付け	338
はいる	338
守屋	338
退官	338
イエメン	338
枯れる	337
難病	337
普通預金	337
とがる	337
歯科	337
インチ	337
ヒロイン	337
鉛筆	337
死亡率	337
不可分	337
味わい	337
欠如	337
遠のく	337
クアラルンプール	337
クラーク	337
市街地	337
ＰＴＡ	337
イカ	337
ベートーベン	337
超電導	337
きっぱり	337
請求権	337
死球	337
公文書	337
恥	336
三度	336
反体制	336
ジンバブエ	336
産婦人科	336
温室	336
声楽	336
結晶	336
嘉文	336
先祖	336
和光	336
破裂	336
出羽	336
源泉	336
華麗	336
熱狂	336
角田	336
商人	336
漁獲	336
突き止める	335
閉める	335
イチロー	335
揚	335
凶作	335
安芸	335
主治医	335
リチャード	335
ねん	335
豚	335
画す	335
徴兵	335
吉本	335
暖かい	335
塩素	335
拳	335
仮設	335
墨	334
夢見る	334
誰	334
所蔵	334
すんなり	334
おなか	334
値下がり	334
徳川	334
帳簿	334
学内	334
南沙	334
改札	334
見込める	334
スコットランド	334
恒	333
略式	333
梅雨	333
マグニチュード	333
州政	333
軽自動車	333
侵す	333
振替	333
棋士	333
獣医	333
病死	333
水槽	333
育ち	333
クライスラー	333
融合	333
チョコレート	333
ダイヤモンド	333
スラム	333
ノリ	332
バッハ	332
前川	332
フロア	332
高村	332
多分	332
修業	332
懐	332
感染症	332
自作	332
源氏	332
並木	332
トキ	332
授業料	332
大出	332
白星	332
臭い	331
広東省	331
夏季	331
塗り替える	331
ざっと	331
試作	331
乾く	331
一堂	331
トーン	331
幹線	331
新日本製鉄	331
決選投票	331
あきれる	331
ゴールド	331
乱暴	331
立て直す	331
沼津	330
目白	330
月収	330
老い	330
無期	330
多用	330
迫害	330
ちなみに	330
兵員	330
断ち切る	330
ピーター	330
養う	330
敦	330
闇	330
円形	330
残	330
サロン	330
乗れる	330
使用料	330
レニングラード	330
おか	330
ジャケット	330
鉱工業	330
北海	330
未払い	330
栗山	330
国学	329
西山	329
坂田	329
持ち上げる	329
留意	329
周波数	329
郷里	329
ワン	329
スギ	329
減免	329
ＫＤＤ	329
禁	329
散布	329
失跡	329
木星	329
迎え	329
イエス	329
誇示	329
段取り	328
結合	328
バター	328
任す	328
低調	328
氷点下	328
くっきり	328
二院	328
冷害	328
紅茶	328
ニンジン	328
短距離	328
黒田	328
支配人	328
青葉	328
緩める	328
生まれ変わる	328
けり	328
王室	328
灰色	327
信頼性	327
空域	327
荻窪	327
東海銀行	327
ふもと	327
ジャクソン	327
全盛	327
紛糾	327
解ける	327
硬直	327
裕久	327
難題	327
屋敷	327
県雲仙	327
多忙	327
グリーンピース	327
総督	327
歩み寄り	327
変形	326
足る	326
ハト	326
ルーキー	326
西友	326
安楽死	326
結び付ける	326
航空自衛隊	326
通路	326
輸血	326
それなり	326
棋院	326
半径	326
ジレンマ	326
岡林	326
元本	326
原子	326
着々と	326
しぼる	326
一件	326
上々	326
確約	325
あかし	325
禁固	325
荷	325
工程	325
松島	325
バッジ	325
デート	325
間接税	325
キュー	325
サンプル	325
効力	325
車体	325
重圧	325
短編	325
競走	325
公会堂	325
あれる	325
クリミア	325
人情	325
北川	325
グアム	324
関心事	324
見越す	324
崩し	324
束	324
邦彦	324
返却	324
破り	324
率先	324
書記局	324
男児	324
居る	324
ないし	324
投資信託	324
すえる	323
補欠	323
入場券	323
しみる	323
謙虚	323
ちらつく	323
ロープ	323
大昭和製紙	323
クーラー	323
英夫	323
子宮	323
奔走	323
ストック	323
史料	323
大体	323
東山	323
かぎり	323
強固	323
宿題	323
税務署	323
指紋	323
腎臓	323
控え	323
衣服	323
前方	323
水道水	323
口実	323
厚	322
水銀	322
持ち上がる	322
評議員	322
無差別	322
おばさん	322
国後	322
久しい	322
高率	322
沸く	322
生誕	322
打ち切り	322
惨事	322
どうぞ	322
意味合い	322
還付	322
月例	322
七つ	322
親書	322
進行中	322
げた	322
江藤	322
熱中	322
奪還	322
きっちり	322
掛かる	322
心がける	321
バーレーン	321
弁護人	321
発刊	321
次席	321
自由主義	321
決勝点	321
邦雄	321
国歌	321
空振り	321
あんた	321
応酬	321
発給	321
レス	321
中古車	321
カラス	320
搬入	320
テキスト	320
ＡＢＣ	320
年数	320
気楽	320
レンジ	320
劇作	320
致す	320
とめる	320
醸成	320
抗生物質	320
投げ	320
追い出す	320
特産	320
弾む	320
外壁	320
劉	320
キリン	319
バスケット	319
多角的	319
暗に	319
旅券	319
通い	319
一段落	319
チーフ	319
治す	319
麹	319
高検	319
ちょっぴり	319
空転	319
累計	319
断層	319
藩	319
網羅	319
牧師	319
やり取り	319
世紀末	319
ストライク	319
ブレンド	319
しわ	319
カタール	319
乗車	318
送球	318
植樹	318
旅客機	318
科医	318
起草	318
日本電気	318
しにせ	318
海老名	318
物事	318
条文	318
当の	318
セーター	317
倉敷	317
死傷	317
公私	317
受けとる	317
鉱	317
佐久間	317
時期尚早	317
戦中	317
即座	317
苦笑い	317
割引債	317
ローズ	317
手放す	317
生き物	317
毒性	317
桃	317
キック	317
選べる	317
ファイバー	316
土石	316
リオ	316
初回	316
スカウト	316
かなめ	316
なめる	316
施工	316
空輸	316
預け入れ	316
真っ赤	316
巌	316
軟化	316
打力	316
そりゃ	316
奥野	316
望遠鏡	316
食欲	316
足場	316
アイスホッケー	315
生還	315
復調	315
歳月	315
ノー	315
鯨	315
コレラ	315
なんとも	315
双子	315
気力	315
触る	315
アクセサリー	315
ナイジェリア	315
いっしょ	315
数次	315
言わせる	315
もろい	315
急死	315
レセプション	315
ギャンブル	315
母校	315
個所	314
受精卵	314
送検	314
ミルク	314
便り	314
変質	314
脱ぐ	314
ニュアンス	314
十	314
アリア	314
手本	314
覚	314
マイクロ	314
慎	314
塀	314
書面	314
トーマス	314
ガード	314
ねぇ	314
低利	313
無投票	313
急ピッチ	313
生き	313
演目	313
露骨	313
宇宙開発事業団	313
科す	313
建設的	313
至	313
カザルス	313
絡める	313
ばか	313
唇	313
単行本	313
病室	313
勧め	313
ピリオド	312
両県	312
ファウル	312
だいたい	312
ライオン	312
了	312
図式	312
態	312
温床	312
細か	312
松村	312
言うまでもない	312
啓発	312
婚姻	312
シャワー	312
近海	312
帰京	312
日商岩井	312
前者	311
ベア	311
線引き	311
かりる	311
さほど	311
近づける	311
主として	311
とそ	311
接種	311
深刻さ	311
議運委	311
改装	311
サイ	311
盗難	311
月給	311
市営	311
直樹	311
眼鏡	311
内面	310
入金	310
村人	310
ヘルメット	310
快挙	310
破損	310
アンサンブル	310
無用	310
厚み	310
秦	310
首席代表	310
在京	310
実名	310
枚数	310
ふ化	310
毛布	310
綿	310
正久	310
取り合う	310
みち	310
新庄	310
就学	310
国立劇場	310
下さい	309
交じる	309
織田	309
前売り	309
池山	309
休場	309
勇退	309
酵素	309
総体	309
夏場	309
ディスプレー	309
鳴く	309
ペソ	309
大さじ	309
まひ	309
にわかに	309
深江	308
草原	308
シャッター	308
出費	308
ごう	308
廃絶	308
躍起	308
広める	308
追い付く	308
浩司	308
鉛	308
刺さる	308
ボーカル	308
心中	308
幕内	308
尿	308
一幕	308
投げ込む	308
年初	308
関節	308
緩む	308
孝行	307
相対的	307
干す	307
いわき	307
延命	307
頂上	307
退学	307
展示会	307
限りない	307
炭	307
南海	307
公衆電話	307
屈辱	307
次郎	307
一様	307
好奇心	307
エックス線	307
ささやか	307
行政処分	307
球界	307
ほっと	306
テコ	306
川崎製鉄	306
国際協力事業団	306
平気	306
日本エアシステム	306
公然と	306
強行採決	306
介在	306
シフト	306
花束	306
熊	306
ビート	306
進撃	306
建造	306
横たわる	306
ドリブル	305
マニア	305
結党	305
地方議会	305
世銀	305
緑地	305
果実	305
公民館	305
勲章	305
余りに	305
ウィンブルドン	305
句集	305
便乗	305
会える	305
闘志	305
勝ち取る	305
抗体	305
賢人	305
所要	305
街道	305
エリザベス	305
正常化	305
欲求	305
運休	305
突き	304
代人	304
国分寺	304
ホタル	304
当期	304
気配り	304
篠原	304
鈴	304
宣誓	304
買い替え	304
春場所	304
ご存じ	304
悔やむ	304
カモ	304
バチカン	304
富士見	304
味わえる	304
ここに	304
豪快	304
かじ	303
換金	303
描き出す	303
ソフトウエア	303
川柳	303
愛人	303
密度	303
貸し付け	303
引責	303
領海	303
海中	303
重症	303
取り残す	303
早乙女	303
おしゃべり	303
仕切る	303
悦子	303
家畜	303
しこ	303
稲村	303
こ	303
グレー	303
とて	303
大豆	302
非常勤	302
税法	302
土器	302
暦	302
弱体	302
だからといって	302
平行線	302
低水準	302
設問	302
控室	302
泡	302
ヒル	302
互角	302
培う	302
遠	302
集中的	302
三好	302
松江	302
殻	302
言い換える	302
州都	302
カラフル	302
もめる	302
決めつける	302
出走	302
資源エネルギー庁	302
威信	302
増進	301
決別	301
友愛	301
選挙権	301
小幅	301
マージャン	301
曲折	301
競輪	301
埼玉銀行	301
担い手	301
クール	301
いずれにせよ	301
崔	301
警視	301
木製	301
傑作	301
校内	301
通れる	301
ウエア	301
カトマンズ	301
なにしろ	301
飛び込み	300
初心者	300
対岸	300
満々	300
デモ隊	300
空き	300
ラオ	300
にまつわる	300
とたん	300
発起人	300
翌朝	300
コマーシャル	300
満期	300
海面	300
血友病	299
自営	299
カレー	299
改新	299
ヒマラヤ	299
水位	299
空前	299
滑降	299
遠ざかる	299
付着	299
村井	299
ハバロフスク	299
軌跡	299
出直し	299
共鳴	299
抗戦	299
カンパ	299
沈没	299
東亜	299
賢一	299
つづける	299
空き缶	298
どうせ	298
梅沢	298
浮動票	298
全社	298
境内	298
構造的	298
惑星	298
川村	298
輔	298
あかつき	298
改組	298
艦船	298
多田	298
見上げる	298
飛来	298
飛島建設	298
鎮圧	298
アジ	298
操る	298
友紀	298
洗濯機	298
ハーグ	298
踏切	298
前職	298
都政	297
逸見	297
併設	297
アドバイザー	297
シェークスピア	297
キエフ	297
電話機	297
別個	297
目当て	297
三沢	297
芦田	297
押し出し	297
山部	297
キロリットル	297
生中継	297
このごろ	297
九	297
グローブ	297
在職	297
製紙	297
場内	297
比べ	297
神楽	297
合唱団	296
産物	296
余剰	296
産油	296
密集	296
没後	296
申込	296
三洋電機	296
立ち向かう	296
初出	296
聖域	296
監修	296
天使	296
過大	296
守れる	296
夜中	296
未婚	296
中ソ	296
小遣い	295
題名	295
神父	295
葬式	295
原資	295
第一声	295
行える	295
駐米大使	295
底入れ	295
園芸	295
最優遇	295
ジョーク	295
つまらない	295
象徴的	295
壊滅	295
厳密	295
たぶん	295
同封	295
芦屋	295
井深	294
中台	294
リリーフ	294
佐渡	294
目覚める	294
老	294
損害保険	294
貫	294
住宅金融公庫	294
大将	294
山陽	294
三菱銀行	294
暗礁	294
幸彦	294
論調	294
当事	293
電報	293
今中	293
ミネラル	293
坊	293
デスク	293
アユ	293
ラマ	293
さらう	293
オーディオ	293
登頂	293
えさ	293
ソビエト	293
言い聞かせる	293
西尾	293
心地	293
受け取り	293
カール	293
上向く	293
実権	293
気遣う	293
私文書	293
受けとめる	292
家裁	292
おさまる	292
ポピュラー	292
挑発	292
堂々	292
地名	292
なぜる	292
淡々	292
有事	292
過ち	292
出迎える	292
田名部	292
友だち	292
通し	292
調査室	292
ウーマン	292
花粉	292
手話	292
震える	292
反射	291
終えん	291
背番号	291
屋台	291
少量	291
品物	291
労務	291
ベネズエラ	291
脅し	291
アール	291
カレンダー	291
視聴	291
居住者	291
不気味	291
新書	291
赤堀	291
ハーフ	291
飽きる	291
書留	291
田代	291
相対	291
亡	291
貧乏	290
三菱重	290
翔る	290
偏重	290
悪夢	290
信条	290
滝沢	290
瀬戸	290
証取	290
信楽	290
寄港	290
シンクタンク	290
呼び出し	290
マット	290
一大	290
読み取る	290
質的	290
野心	290
灰	290
水害	290
情緒	290
布石	290
押し入る	290
悪循環	290
にもかかわらず	290
弓	290
福山	289
趣向	289
最年少	289
国勢調査	289
中元	289
ゲート	289
兼任	289
防げる	289
神保	289
一手	289
山一証券	289
飛行場	289
自家	289
教え子	289
智彦	289
文楽	289
らん	289
教わる	289
漂流	289
先駆	289
だけど	288
伝承	288
一節	288
戦える	288
師事	288
まわる	288
硬化	288
聯合通信	288
喚起	288
日本画	288
エルサルバドル	288
釜山	288
薬剤	288
聖書	288
破れる	288
客員	288
ニクソン	288
頻度	288
驚かせる	288
後世	288
坂井	288
吉岡	288
掘削	288
直視	288
走れる	288
請け負う	288
控えめ	288
両論	288
検閲	288
さえる	288
日差し	288
ミカン	288
あれこれ	288
温める	288
定まる	288
弘治	288
勝者	288
量産	288
三菱重工業	287
猿	287
即死	287
ぜんそく	287
二階堂	287
手持ち	287
平穏	287
大連	287
景色	287
ビジュアル	287
昆	287
腕時計	287
農大	287
キャベツ	287
伏せる	287
ペリー	287
私有	287
注入	287
利上げ	287
売れ	287
芳子	287
海上保安庁	287
夏場所	287
外観	287
引き揚げ	287
交互	287
ニカラグア	287
のしかかる	287
とおり	286
今村	286
寺尾	286
貴金属	286
随時	286
低温	286
ふつう	286
市民権	286
ヒンズー	286
海運	286
身障者	286
宇宙開発	286
いとこ	286
焦り	286
本館	286
内閣法制局	286
割り当て	286
所在地	286
発音	286
安井	286
クレジットカード	286
我	286
略奪	286
宮内	286
細工	286
引	286
歌舞伎座	286
抵触	286
白鳥	286
民需	286
部分的	285
例会	285
蛇の目	285
ランニング	285
落ち着き	285
思いつく	285
ドキュメント	285
もったいない	285
取り付け	285
皮肉る	285
外圧	285
頃	285
毛皮	285
新田	285
栄光	285
キリンビール	285
本命	285
微生物	285
スラブ	285
親せき	284
専修	284
天然記念物	284
教官	284
大高	284
街宣	284
湿原	284
題	284
新日本	284
同数	284
排気	284
逆戻り	284
奥村	284
迎撃	284
浦安	284
改訂	284
三輝	284
しゅよう	284
水産庁	284
キャビネット	284
カンパニー	284
規範	284
思い起こす	284
妃	284
見地	284
やり直し	284
ずれる	284
はな	284
ミラー	284
救い	284
クリーニング	284
公民権	283
診る	283
密売	283
逃げ出す	283
斎	283
フルート	283
こころ	283
堀内	283
連結	283
梨	283
火山灰	283
保養	283
ともなう	283
乱売	283
地主	283
混入	283
最小	283
個室	283
加害者	283
酪農	283
義理	283
充	283
片付ける	283
仮名	283
鉢	283
耕作	282
赤ん坊	282
急ぎ	282
左京	282
身の回り	282
山地	282
咲かせる	282
手堅い	282
医	282
習得	282
掘り起こす	282
共栄	282
欠かす	282
開校	282
分別	282
旗印	282
不可避	282
久樹	282
典型的	282
三条	282
症例	282
下山	282
あえる	282
自伝	282
スピーカー	282
乱す	281
人間性	281
菅	281
裁く	281
リビング	281
改編	281
ひろ	281
英字	281
直行	281
大林	281
付す	281
溶け込む	281
カウンセリング	281
平常	281
慌てる	281
時差	281
三部	281
近ごろ	281
酢	281
割り当てる	281
公使	281
館内	281
ミックス	281
出展	281
タックル	281
特区	281
遅くとも	281
文化人	281
未解決	281
缶詰	281
真夏	281
からめる	280
旋風	280
不平等	280
照準	280
呼応	280
おめでとう	280
コミュニティー	280
ディスコ	280
赤軍	280
残酷	280
検討会	280
木場	280
目先	280
位置付け	280
油井	280
在外	280
意図的	280
溶かす	280
良質	280
発する	280
大竹	280
銃刀法	279
出雲	279
漢	279
専門的	279
切り抜ける	279
あし	279
親交	279
千駄ケ谷	279
格安	279
前々	279
逸す	279
主幹	279
失格	279
転出	279
雑	279
サムファン	279
聖地	279
詞	279
応接	279
ダンサー	279
本田技	279
両側	279
顕彰	279
コップ	279
プライド	279
細管	279
検察庁	279
持ち出し	279
陰謀	279
過	279
に際し	279
チャールズ	279
天体	279
野中	278
松崎	278
集結	278
干潟	278
塚本	278
越智	278
配信	278
スミス	278
アトリエ	278
充電	278
本塁	278
浪人	278
風船	278
交戦	278
止め	278
出版物	278
揚げる	278
槙原	278
キス	278
伏見	278
クリニック	278
旅費	278
交信	278
芝生	278
水族館	278
ミリグラム	277
ファクシミリ	277
ベンツ	277
養子	277
覇権	277
財政投融資	277
課する	277
団塊	277
実例	277
マイホーム	277
付き添う	277
無限	277
ひしめく	277
議運委員長	277
黒川	277
直接的	277
おびえる	276
マッサージ	276
遺児	276
公司	276
埋蔵	276
普遍	276
笹川	276
サマー	276
むなしい	276
謎	276
豆腐	276
貧富	276
修学旅行	276
礼拝	276
水深	276
生える	276
日焼け	276
とりまとめる	276
論点	276
セール	276
カニ	276
捜す	276
越境	275
柳沢	275
弘前	275
幕開け	275
飢え	275
通院	275
指輪	275
王朝	275
気迫	275
有明	275
支配的	275
返し	275
セント	275
誘い	275
ウィリアム	275
ユニセフ	275
もやう	275
しのぎ	275
知らせ	275
有す	275
大東	275
冷え	274
丘陵	274
さなか	274
むつ	274
斗	274
上期	274
黙認	274
発送	274
量的	274
しだ	274
新婚	274
冊子	274
深	274
服用	274
過失致死	274
汚す	274
知らず	273
越年	273
岩田	273
示し	273
第三国	273
くせ	273
伊藤忠商事	273
ルソン島	273
丹念	273
始末	273
偉い	273
流し	273
銀河	273
二段	273
発酵	273
根絶	273
変換	273
ひそめる	273
園長	273
都営	273
レスリング	273
クレーム	273
地形	273
目減り	273
後半戦	273
シティー	273
弱める	273
帰省	273
閲覧	273
低気圧	272
輝き	272
課徴	272
完走	272
善戦	272
刺し身	272
干ばつ	272
椎名	272
遺志	272
馬券	272
潜む	272
イヌ	272
昨年来	272
殺傷	272
乗じる	272
涼しい	272
覇者	272
吸い込む	272
アラブ首長国連邦	271
セメント	271
評決	271
古都	271
払しょく	271
回想	271
千秋	271
米穀	271
テルアビブ	271
驚異	271
取りまとめる	271
混とん	271
失速	271
都府県	271
割り出す	271
営利	271
地表	271
山荘	271
ダービー	271
日刊	271
議定書	271
見どころ	271
仲良く	271
ラベル	271
引き延ばす	271
随所	271
漬け	271
キルギス	271
欲望	271
派出所	271
収	271
地球上	270
査証	270
選手村	270
集う	270
強度	270
南下	270
石神	270
不便	270
雨水	270
老化	270
舞台裏	270
カビ	270
ワニ	270
年賀状	270
言い訳	270
光栄	270
グラフィック	270
寝室	270
同等	270
足踏み	270
戦国	269
良心	269
なつ	269
競泳	269
自供	269
自制	269
対照	269
老齢	269
例える	269
納豆	269
藤岡	269
そっと	269
布陣	269
三選	269
政争	269
沈める	269
水着	269
いやがる	269
かまう	269
パンツ	269
豊中	269
民族解放	269
スクラム	268
悪口	268
長田	268
反米	268
強権	268
警部	268
多量	268
オプション	268
筒井	268
パイ	268
微	268
農業協同組合	268
主食	268
享受	268
コイン	268
最後通告	268
屈指	268
計測	268
成案	268
漁民	268
施政	268
水谷	267
到底	267
社会事業	267
沿道	267
怒鳴る	267
ひげ	267
地下水	267
難関	267
佳作	267
装着	267
リヤド	267
左側	267
伝記	267
三味線	267
ほのめかす	267
敦賀	267
茎	267
水源	267
確実視	267
ジャンパー	267
格段	267
ＳＦ	267
働ける	267
任	267
手直し	267
敏郎	267
ナショナリズム	267
修行	267
ボリビア	267
匿名	267
見失う	267
夜明け	267
あて先	267
体温	267
真紀子	267
チョウ	266
効用	266
寅	266
敗因	266
フランク	266
糾弾	266
下流	266
積み重ね	266
経済開発	266
しみじみ	266
アルペン	266
曲げる	266
寄り付く	266
大金	266
病床	266
無力	266
操	266
ライセンス	266
あいつ	266
わたす	266
区役所	266
弁論	266
高見	266
仕上がり	266
